
Duck ID: 234447
(-105.60427856445312, 52.52023696899414)
(-105.60428619384766, 52.52018356323242)
(-105.60192108154295, 52.51976776123047)
(-105.60186767578124, 52.51984405517578)
(-105.6008071899414, 52.52034759521485)
(-105.60099792480467, 52.52031326293945)
(-105.59992980957033, 52.51070022583008)
(-105.60057067871094, 52.51084899902344)
(-105.60148620605467, 52.51108169555664)
(-105.61846160888672, 52.51351547241211)
(-105.61866760253906, 52.52078628540039)
(-105.61876678466795, 52.52071762084961)
(-105.6187973022461, 52.52079391479492)
(-105.61833953857422, 52.5206413269043)
(-105.6187744140625, 52.5206413269043)
(-105.6186981201172, 52.52055358886719)
(-105.6186294555664, 52.52068710327149)
(-105.6043701171875, 52.51996612548828)
(-105.60360717773438, 52.521034240722656)
(-105.6039581298828, 52.520896911621094)
(-105.6039047241211, 52.5208854675293)
(-105.60123443603516, 52.5200309753418)
(-105.60130310058594, 52.520137786865234)
(-105.60121154785156, 52.52006530761719)
(-105.60123443603516, 52.52008819580078)
(-105.60071563720705, 52.52059555053711)
(-105.6007308959961, 52.52046203613281)
(-105.60052490234376, 52.52054214477539)
(-105.60103607177734, 52.520206451416016)
(-105.60073852539062, 52.5203857421875)
(-105.58991241455078, 52.508541107177734)
(-105.58687591552734, 52.514034271240234)
(-105.58721923828124, 52.5141716003418)
(-105.58716583251952, 52.51409530639648)
(-105.587158203125, 52.514163970947266)
(-105.58677673339844, 52.51515197753906)
(-105.58709716796876, 52.51408767700195)
(-105.58718872070312, 52.51422119140625)
(-105.61959838867188, 52.520530700683594)
(-105.61734008789062, 52.51348114013672)
(-105.617919921875, 52.52068328857422)
(-105.60423278808594, 52.52008056640625)
(-105.6041488647461, 52.52015686035156)
(-105.60416412353516, 52.52013397216797)
(-105.60415649414062, 52.520172119140625)
(-105.60404205322266, 52.520118713378906)
(-105.6041030883789, 52.52027130126953)
(-105.60367584228516, 52.5202522277832)
(-105.6032257080078, 52.519832611083984)
(-105.60347747802734, 52.52093124389648)
(-105.6034927368164, 52.52080535888672)
(-105.60394287109376, 52.52001953125)
(-105.61868286132812, 52.52068328857422)
(-105.61561584472656, 52.53013229370117)
(-105.61563110351562, 52.5301399230957)
(-105.61553192138672, 52.52983856201172)
(-105.6156768798828, 52.53020477294922)
(-105.61502075195312, 52.53050994873047)
(-105.61497497558594, 52.53070068359375)
(-105.61506652832033, 52.53065872192383)
(-105.61531829833984, 52.53045654296875)
(-105.614990234375, 52.5303840637207)
(-105.61540222167967, 52.53047561645508)
(-105.6161117553711, 52.52115249633789)
(-105.6157455444336, 52.5212516784668)
(-105.50772094726562, 52.52789688110352)
(-105.50923919677734, 52.52730178833008)
(-105.50897979736328, 52.52727890014648)
(-105.50897979736328, 52.52729415893555)
(-105.50921630859376, 52.52731704711914)
(-105.50892639160156, 52.52739715576172)
(-105.5087890625, 52.52748489379883)
(-105.50885772705078, 52.52745819091797)
(-105.5088348388672, 52.52737045288086)
(-105.50885772705078, 52.5273323059082)
(-105.5088119506836, 52.52743148803711)
(-105.4717788696289, 52.54810333251953)
(-105.46553802490234, 52.54727554321289)
(-105.46957397460938, 52.547889709472656)
(-105.46278381347656, 52.54611587524414)
(-105.47116088867188, 52.54777145385742)
(-105.47085571289062, 52.54767608642578)
(-105.4710464477539, 52.54775619506836)
(-105.47106170654295, 52.5477294921875)
(-105.47193908691406, 52.54767608642578)
(-105.47195434570312, 52.547847747802734)
(-105.47212982177734, 52.54779815673828)
(-105.47211456298828, 52.54771041870117)
(-105.47021484375, 52.54819107055664)
(-105.46326446533205, 52.5499382019043)
(-105.46321105957033, 52.550071716308594)
(-105.46328735351562, 52.55006790161133)
(-105.46331024169922, 52.55012130737305)
(-105.46318817138672, 52.55003356933594)
(-105.4630355834961, 52.550296783447266)
(-105.46316528320312, 52.549957275390625)
(-105.46502685546876, 52.550437927246094)
(-105.46565246582033, 52.5501823425293)
(-105.46562957763672, 52.55025863647461)
(-105.46517944335938, 52.54978942871094)
(-105.46533203125, 52.5503044128418)
(-105.4677505493164, 52.54903793334961)
(-105.4710464477539, 52.5477180480957)
(-105.4708023071289, 52.54766845703125)
(-105.48109436035156, 52.54964828491211)
(-105.48106384277344, 52.54962158203125)
(-105.48109436035156, 52.54966735839844)
(-105.4723892211914, 52.547813415527344)
(-105.47106170654295, 52.54780197143555)
(-105.47148895263672, 52.547386169433594)
(-105.47112274169922, 52.547725677490234)
(-105.46955871582033, 52.54755401611328)
(-105.46927642822266, 52.54766845703125)
(-105.4699249267578, 52.547584533691406)
(-105.4822998046875, 52.54524993896485)
(-105.48233795166016, 52.54520797729492)
(-105.48236083984376, 52.54531478881836)
(-105.48257446289062, 52.54512023925781)
(-105.48247528076172, 52.54513931274414)
(-105.48252868652344, 52.545143127441406)
(-105.4825210571289, 52.54513931274414)
(-105.4825439453125, 52.54520034790039)
(-105.48287200927734, 52.54533386230469)
(-105.48240661621094, 52.545188903808594)
(-105.48204040527344, 52.54507827758789)
(-105.48029327392578, 52.54613494873047)
(-105.47723388671876, 52.551025390625)
(-105.4776611328125, 52.55101776123047)
(-105.47783660888672, 52.55091857910156)
(-105.47772216796876, 52.55072021484375)
(-105.47795104980467, 52.55091857910156)
(-105.47737884521484, 52.5508918762207)
(-105.4775848388672, 52.55094528198242)
(-105.47779083251952, 52.55099105834961)
(-105.4753875732422, 52.55051803588867)
(-105.47447204589844, 52.55036926269531)
(-105.47452545166016, 52.5504150390625)
(-105.49002838134766, 52.533809661865234)
(-105.49005889892578, 52.53373718261719)
(-105.4900360107422, 52.533729553222656)
(-105.49009704589844, 52.533790588378906)
(-105.4902114868164, 52.53400802612305)
(-105.489990234375, 52.5338020324707)
(-105.49010467529295, 52.53388595581055)
(-105.4899444580078, 52.533782958984375)
(-105.49004364013672, 52.53371047973633)
(-105.48995971679688, 52.533687591552734)
(-105.489990234375, 52.533782958984375)
(-105.47482299804688, 52.550350189208984)
(-105.4754409790039, 52.55048370361328)
(-105.4754409790039, 52.55042266845703)
(-105.47550964355467, 52.55044174194336)
(-105.4751434326172, 52.550437927246094)
(-105.47482299804688, 52.550411224365234)
(-105.48851013183594, 52.535526275634766)
(-105.49659729003906, 52.54728698730469)
(-105.4964599609375, 52.54743576049805)
(-105.4910659790039, 52.54107666015625)
(-105.490234375, 52.541168212890625)
(-105.49018096923828, 52.54106140136719)
(-105.4921875, 52.54186248779297)
(-105.49227142333984, 52.54177474975586)
(-105.49224853515624, 52.541786193847656)
(-105.49232482910156, 52.54174041748047)
(-105.4922866821289, 52.54182434082031)
(-105.49237060546876, 52.54183578491211)
(-105.49222564697266, 52.54179763793945)
(-105.4922866821289, 52.54181671142578)
(-105.49219512939452, 52.541770935058594)
(-105.4922332763672, 52.541778564453125)
(-105.49221801757812, 52.5417366027832)
(-105.4921417236328, 52.54167938232422)
(-105.49226379394533, 52.54175567626953)
(-105.47349548339844, 52.55037307739258)
(-105.47312927246094, 52.550418853759766)
(-105.47325134277344, 52.5503044128418)
(-105.4731674194336, 52.55018615722656)
(-105.46297454833984, 52.550254821777344)
(-105.46321868896484, 52.55007553100586)
(-105.46268463134766, 52.54840850830078)
(-105.4626693725586, 52.550296783447266)
(-105.46257781982422, 52.550418853759766)
(-105.46280670166016, 52.550537109375)
(-105.4725341796875, 52.55000686645508)

Duck ID: 234487
(-98.62166595458984, 48.35992431640625)
(-98.62168884277344, 48.35987091064453)
(-98.62268829345705, 48.36079788208008)
(-98.6224594116211, 48.360862731933594)
(-98.62257385253906, 48.36086654663086)
(-98.62246704101562, 48.36076354980469)
(-98.6228256225586, 48.3616943359375)
(-98.6230010986328, 48.36166000366211)
(-98.62291717529295, 48.36174392700195)
(-98.62286376953124, 48.3618049621582)
(-98.62286376953124, 48.36183547973633)
(-98.62152862548828, 48.3603630065918)
(-98.6217803955078, 48.359771728515625)
(-98.6213150024414, 48.36001968383789)
(-98.6216812133789, 48.35991287231445)
(-98.62177276611328, 48.35988235473633)
(-98.62149810791016, 48.36043167114258)
(-98.62190246582033, 48.35987091064453)
(-98.62139892578124, 48.36042785644531)
(-98.62150573730467, 48.36038589477539)
(-98.6213150024414, 48.36006164550781)
(-98.62134552001952, 48.36011505126953)
(-98.6213607788086, 48.36022186279297)
(-98.6218719482422, 48.3607177734375)
(-98.6213607788086, 48.360389709472656)
(-98.62336730957033, 48.3618049621582)
(-98.6228485107422, 48.36172866821289)
(-98.6232681274414, 48.36180877685547)
(-98.6233139038086, 48.36180114746094)
(-98.62328338623048, 48.361724853515625)
(-98.62326049804688, 48.36176300048828)
(-98.62329864501952, 48.361812591552734)
(-98.62321472167967, 48.361793518066406)
(-98.62347412109376, 48.361698150634766)
(-98.62321472167967, 48.36171340942383)
(-98.62152099609376, 48.36036682128906)
(-98.62283325195312, 48.361183166503906)
(-98.62281036376952, 48.361228942871094)
(-98.62283325195312, 48.36126708984375)
(-98.62294006347656, 48.361671447753906)
(-98.623291015625, 48.36189651489258)
(-98.62325286865234, 48.36181640625)
(-98.62359619140624, 48.36229705810547)
(-98.62355041503906, 48.3622932434082)
(-98.62323760986328, 48.361724853515625)
(-98.6232681274414, 48.36174011230469)
(-98.6228485107422, 48.36183166503906)
(-98.62293243408205, 48.36174392700195)
(-98.62267303466795, 48.36167526245117)
(-98.621337890625, 48.3602294921875)
(-98.62287139892578, 48.36176681518555)
(-98.62281036376952, 48.36177062988281)
(-98.62293243408205, 48.36183166503906)
(-98.622802734375, 48.361724853515625)
(-98.62286376953124, 48.36176681518555)
(-98.62289428710938, 48.361759185791016)
(-98.62239074707033, 48.36090087890625)
(-98.62140655517578, 48.35995101928711)
(-98.62149810791016, 48.35997009277344)
(-98.62076568603516, 48.36037826538086)
(-98.62161254882812, 48.3604621887207)
(-98.6214599609375, 48.36056137084961)
(-98.62215423583984, 48.36092758178711)
(-98.62185668945312, 48.3598518371582)
(-98.62185668945312, 48.359825134277344)
(-98.621826171875, 48.35982894897461)
(-98.62178802490234, 48.35987091064453)
(-98.6219253540039, 48.36077499389648)
(-98.62191009521484, 48.35986328125)
(-98.62173461914062, 48.35987854003906)
(-98.62166595458984, 48.359886169433594)
(-98.621826171875, 48.36087417602539)
(-98.62164306640624, 48.359962463378906)
(-98.62287139892578, 48.361839294433594)
(-98.62276458740234, 48.36175537109375)
(-98.6211929321289, 48.36017990112305)
(-98.62107849121094, 48.36036682128906)
(-98.62081146240234, 48.3603515625)
(-98.62320709228516, 48.36125564575195)
(-98.62169647216795, 48.35993576049805)
(-98.62134552001952, 48.35992431640625)
(-98.62166595458984, 48.36011505126953)
(-98.62142181396484, 48.359981536865234)
(-98.6214599609375, 48.35979461669922)
(-98.62158203125, 48.3604621887207)
(-98.62247467041016, 48.36163330078125)
(-98.62183380126952, 48.35979080200195)
(-98.62181854248048, 48.35984420776367)
(-98.62181091308594, 48.35990905761719)
(-98.62168884277344, 48.35990905761719)
(-98.62171173095705, 48.359832763671875)
(-98.6218490600586, 48.36043548583984)
(-98.62134552001952, 48.36000442504883)
(-98.62190246582033, 48.35911560058594)
(-98.62197875976562, 48.35904312133789)
(-98.62301635742188, 48.35863494873047)
(-98.62210083007812, 48.35905838012695)
(-98.62189483642578, 48.35894012451172)
(-98.62151336669922, 48.359519958496094)
(-98.6213607788086, 48.359989166259766)
(-98.62139129638672, 48.36003875732422)
(-98.62142181396484, 48.35995101928711)
(-98.62088775634766, 48.36027145385742)
(-98.62077331542967, 48.360374450683594)
(-98.62125396728516, 48.36009979248047)
(-98.62071228027344, 48.36021423339844)
(-98.62076568603516, 48.36004257202149)
(-98.6218490600586, 48.359004974365234)
(-98.62168884277344, 48.35892868041992)
(-98.62174224853516, 48.359901428222656)
(-98.62178802490234, 48.35990524291992)
(-98.62173461914062, 48.35988235473633)
(-98.62176513671876, 48.35980224609375)
(-98.62175750732422, 48.35984420776367)
(-98.6213607788086, 48.359710693359375)
(-98.62147521972656, 48.35920333862305)
(-98.6218719482422, 48.359249114990234)
(-98.6219482421875, 48.35912322998047)
(-98.62210845947266, 48.35901641845703)
(-98.62201690673828, 48.35914611816406)
(-98.62165069580078, 48.36057662963867)
(-98.62187957763672, 48.36063003540039)
(-98.62084197998048, 48.35996627807617)
(-98.62083435058594, 48.36005401611328)
(-98.62074279785156, 48.36028671264648)
(-98.6207275390625, 48.36003875732422)
(-98.62062072753906, 48.3601188659668)
(-98.62077331542967, 48.360164642333984)
(-98.6208038330078, 48.360198974609375)
(-98.6207275390625, 48.36009979248047)
(-98.6207275390625, 48.36006164550781)
(-98.62210083007812, 48.35892868041992)
(-98.621826171875, 48.360618591308594)
(-98.6217041015625, 48.35982894897461)
(-98.6271743774414, 48.357765197753906)
(-98.6287612915039, 48.35673141479492)
(-98.62897491455078, 48.35683059692383)
(-98.62869262695312, 48.356815338134766)
(-98.62842559814452, 48.35676956176758)
(-98.62828063964844, 48.35762023925781)
(-98.6282196044922, 48.35752487182617)
(-98.62755584716795, 48.35755157470703)
(-98.62189483642578, 48.35904312133789)
(-98.62464904785156, 48.35861587524414)
(-98.62171173095705, 48.3598518371582)
(-98.62183380126952, 48.35902786254883)
(-98.62084197998048, 48.36005783081055)
(-98.62126922607422, 48.36018753051758)
(-98.62105560302734, 48.360107421875)
(-98.62096405029295, 48.35987091064453)
(-98.62071990966795, 48.36009979248047)
(-98.62075805664062, 48.36009216308594)
(-98.62066650390624, 48.35999298095703)
(-98.62078094482422, 48.359954833984375)
(-98.620849609375, 48.35993194580078)
(-98.62242889404295, 48.358795166015625)
(-98.62293243408205, 48.35859680175781)
(-98.62198638916016, 48.35913848876953)
(-98.62171173095705, 48.35984420776367)
(-98.6220474243164, 48.35957336425781)
(-98.62214660644533, 48.3597412109375)
(-98.62205505371094, 48.3597412109375)
(-98.62203979492188, 48.35984802246094)
(-98.62207794189452, 48.35975646972656)
(-98.62177276611328, 48.35988998413086)
(-98.62147521972656, 48.35905838012695)
(-98.62198638916016, 48.35913848876953)
(-98.6201171875, 48.36002349853515)
(-98.62220764160156, 48.35870742797851)
(-98.62169647216795, 48.35902404785156)
(-98.62083435058594, 48.359981536865234)
(-98.62100219726562, 48.35994720458984)
(-98.62084197998048, 48.35977935791016)
(-98.62069702148438, 48.35935592651367)
(-98.62042999267578, 48.360103607177734)
(-98.62158203125, 48.360103607177734)
(-98.62175750732422, 48.35981369018555)
(-98.62102508544922, 48.36009216308594)
(-98.62223815917967, 48.35940933227539)
(-98.62092590332033, 48.36094284057617)
(-98.62174987792967, 48.36102294921875)
(-98.6216278076172, 48.35982131958008)
(-98.62191009521484, 48.36057662963867)
(-98.6212921142578, 48.36006546020508)
(-98.62178802490234, 48.360069274902344)
(-98.6216812133789, 48.35945510864258)
(-98.62200164794922, 48.35964584350586)
(-98.62173461914062, 48.35989761352539)
(-98.62186431884766, 48.35975646972656)
(-98.62184143066406, 48.35995101928711)
(-98.62184143066406, 48.35991287231445)
(-98.62162017822266, 48.36017608642578)
(-98.6229476928711, 48.3585319519043)
(-98.62171173095705, 48.358882904052734)
(-98.62117767333984, 48.360252380371094)
(-98.62116241455078, 48.36024475097656)
(-98.62120819091795, 48.360260009765625)
(-98.62102508544922, 48.36007308959961)
(-98.6208038330078, 48.360008239746094)
(-98.62106323242188, 48.360164642333984)
(-98.62068176269533, 48.360107421875)
(-98.6207504272461, 48.36012268066406)
(-98.62101745605467, 48.36007308959961)
(-98.62181091308594, 48.35988235473633)
(-98.62174987792967, 48.35979461669922)
(-98.6217269897461, 48.36007308959961)
(-98.62191772460938, 48.359901428222656)
(-98.62162017822266, 48.35969543457031)
(-98.62161254882812, 48.360225677490234)
(-98.6214828491211, 48.3601188659668)
(-98.62155151367188, 48.35962677001953)
(-98.62184143066406, 48.3590202331543)
(-98.62176513671876, 48.35906219482422)
(-98.62187957763672, 48.35905456542969)
(-98.62165832519533, 48.35884475708008)
(-98.62222290039062, 48.35877227783203)
(-98.62223815917967, 48.35836410522461)
(-98.62145233154295, 48.35866928100586)
(-98.62155151367188, 48.359188079833984)
(-98.62174224853516, 48.35922622680664)
(-98.6216812133789, 48.35918426513672)
(-98.62108612060548, 48.36003112792969)
(-98.6209945678711, 48.36004638671875)
(-98.62065887451172, 48.35977935791016)
(-98.62071990966795, 48.36004257202149)
(-98.62071228027344, 48.36029815673828)
(-98.62029266357422, 48.360050201416016)
(-98.6220703125, 48.35908889770508)
(-98.6251220703125, 48.3577995300293)
(-98.62289428710938, 48.35855865478515)
(-98.6223373413086, 48.35872268676758)
(-98.62178802490234, 48.35885238647461)
(-98.62203979492188, 48.35911560058594)
(-98.62132263183594, 48.35989761352539)
(-98.62132263183594, 48.35999298095703)
(-98.6213150024414, 48.359954833984375)
(-98.621337890625, 48.359920501708984)
(-98.62137603759766, 48.35991668701172)
(-98.62128448486328, 48.359466552734375)
(-98.62248992919922, 48.35857391357422)
(-98.62147521972656, 48.35900115966797)
(-98.62158966064452, 48.35908508300781)
(-98.62115478515624, 48.35944366455078)
(-98.62126159667967, 48.36006546020508)
(-98.6218490600586, 48.359161376953125)
(-98.62174987792967, 48.359134674072266)
(-98.62177276611328, 48.359134674072266)
(-98.62152099609376, 48.35919570922851)
(-98.6218719482422, 48.35929107666016)
(-98.6216812133789, 48.35926055908203)
(-98.6218490600586, 48.35919570922851)
(-98.6217803955078, 48.35883712768555)
(-98.6220474243164, 48.35908126831055)
(-98.62179565429688, 48.359222412109375)
(-98.62205505371094, 48.35904312133789)
(-98.62187957763672, 48.35912322998047)
(-98.62195587158205, 48.3591194152832)
(-98.62196350097656, 48.35909652709961)
(-98.62167358398438, 48.35923767089844)
(-98.62176513671876, 48.35919570922851)
(-98.62165069580078, 48.35931396484375)
(-98.6219253540039, 48.35952377319336)
(-98.62203979492188, 48.359031677246094)
(-98.62196350097656, 48.35914611816406)
(-98.62203979492188, 48.35906600952149)
(-98.62150573730467, 48.35906600952149)
(-98.62173461914062, 48.359317779541016)
(-98.62179565429688, 48.35930633544922)
(-98.62184143066406, 48.35923385620117)
(-98.62163543701172, 48.35928726196289)
(-98.62176513671876, 48.359230041503906)
(-98.62178802490234, 48.35921096801758)
(-98.6216278076172, 48.35932540893555)
(-98.62184143066406, 48.35923767089844)
(-98.62171936035156, 48.35924530029297)
(-98.62142181396484, 48.36037826538086)
(-98.62216186523438, 48.36100387573242)
(-98.62165069580078, 48.360591888427734)
(-98.6220245361328, 48.35908508300781)
(-98.62195587158205, 48.35907745361328)
(-98.62200164794922, 48.359134674072266)
(-98.62200164794922, 48.3591194152832)
(-98.62181091308594, 48.359188079833984)
(-98.6217803955078, 48.359317779541016)
(-98.62205505371094, 48.359130859375)
(-98.62187957763672, 48.35906600952149)
(-98.6217803955078, 48.35924530029297)
(-98.6212387084961, 48.3603515625)
(-98.62178802490234, 48.35923385620117)
(-98.62165832519533, 48.359283447265625)
(-98.62100982666016, 48.36025619506836)
(-98.62116241455078, 48.36026382446289)
(-98.62227630615234, 48.35944366455078)
(-98.62171936035156, 48.359275817871094)
(-98.6218490600586, 48.359256744384766)
(-98.62181854248048, 48.35930252075195)
(-98.6218719482422, 48.35919952392578)
(-98.62139129638672, 48.360225677490234)
(-98.62126922607422, 48.36027145385742)
(-98.62104034423828, 48.36064529418945)
(-98.62281036376952, 48.35856246948242)
(-98.62207794189452, 48.3589973449707)
(-98.6220474243164, 48.35917282104492)
(-98.62220764160156, 48.35930252075195)
(-98.62200164794922, 48.359092712402344)
(-98.62206268310548, 48.35890579223633)
(-98.62210083007812, 48.3587646484375)
(-98.62198638916016, 48.359039306640625)
(-98.6220703125, 48.35882568359375)
(-98.62203979492188, 48.35908126831055)
(-98.62281799316406, 48.3585319519043)
(-98.62313842773438, 48.35852813720703)
(-98.6220932006836, 48.35896682739258)
(-98.62168884277344, 48.35996627807617)
(-98.62132263183594, 48.360328674316406)
(-98.621337890625, 48.360321044921875)
(-98.62130737304688, 48.36029815673828)
(-98.62126159667967, 48.360328674316406)
(-98.6213607788086, 48.36030578613281)
(-98.62120056152344, 48.36029815673828)
(-98.62118530273438, 48.36034393310547)
(-98.62122344970705, 48.36030960083008)
(-98.62081146240234, 48.36013412475586)
(-98.62300872802734, 48.35841369628906)
(-98.62236785888672, 48.35886764526367)
(-98.62210083007812, 48.359039306640625)
(-98.62199401855467, 48.35905075073242)
(-98.62200927734376, 48.35908889770508)
(-98.62181091308594, 48.35922622680664)
(-98.62200927734376, 48.35911560058594)
(-98.62154388427734, 48.359886169433594)
(-98.62120819091795, 48.35993957519531)
(-98.62149047851562, 48.3600959777832)
(-98.6214828491211, 48.360069274902344)
(-98.62135314941406, 48.36002349853515)
(-98.6223602294922, 48.35877227783203)
(-98.6224365234375, 48.35879898071289)
(-98.62149810791016, 48.360355377197266)
(-98.6213150024414, 48.36030960083008)
(-98.62140655517578, 48.36032485961914)
(-98.62125396728516, 48.360225677490234)
(-98.62175750732422, 48.35997772216797)
(-98.6216812133789, 48.359981536865234)
(-98.62139129638672, 48.36030960083008)
(-98.62191772460938, 48.36056137084961)
(-98.62129974365234, 48.36030197143555)
(-98.62128448486328, 48.360313415527344)
(-98.6224365234375, 48.35880661010742)

Duck ID: 236843
(-95.8042984008789, 47.41167068481445)
(-95.8043441772461, 47.41160202026367)
(-95.80755615234376, 47.40989303588867)
(-95.80736541748048, 47.41017150878906)
(-95.80770874023438, 47.41018295288086)
(-95.80780029296876, 47.4100456237793)
(-95.80755615234376, 47.40987014770508)
(-95.80738830566406, 47.41022872924805)
(-95.80755615234376, 47.410400390625)
(-95.8074951171875, 47.40998077392578)
(-95.80860900878906, 47.41031646728515)
(-95.70339965820312, 47.41463470458984)
(-95.70366668701172, 47.41434097290039)
(-95.69820404052734, 47.43779373168945)
(-95.6977996826172, 47.43798828125)
(-95.69767761230467, 47.43760299682617)
(-95.6982879638672, 47.4379997253418)
(-95.69776916503906, 47.43767547607422)
(-95.69776153564452, 47.43799591064453)
(-95.6976547241211, 47.437744140625)
(-95.7031478881836, 47.414794921875)
(-95.7032699584961, 47.41425704956055)
(-95.70339965820312, 47.414649963378906)
(-95.7189483642578, 47.40153121948242)
(-95.718505859375, 47.401126861572266)
(-95.70327758789062, 47.41460418701172)
(-95.70309448242188, 47.41463470458984)
(-95.7031707763672, 47.41480255126953)
(-95.70321655273438, 47.41469192504883)
(-95.70311737060548, 47.41489028930664)
(-95.70337677001952, 47.414703369140625)
(-95.70320129394533, 47.41458511352539)
(-95.70321655273438, 47.41470718383789)
(-95.70330047607422, 47.41457748413086)
(-95.70318603515624, 47.41452407836914)
(-95.70455932617188, 47.41431427001953)
(-95.7046890258789, 47.414581298828125)
(-95.70458984375, 47.41428756713867)
(-95.70494079589844, 47.41440200805664)
(-95.70524597167967, 47.41435623168945)
(-95.70553588867188, 47.414268493652344)
(-95.704833984375, 47.413795471191406)
(-95.70641326904295, 47.41416931152344)
(-95.70645904541016, 47.41404342651367)
(-95.70652770996094, 47.41415023803711)
(-95.70692443847656, 47.41357421875)
(-95.70879364013672, 47.413368225097656)
(-95.70690155029295, 47.41337966918945)
(-95.70685577392578, 47.41365432739258)
(-95.70539855957033, 47.41362380981445)
(-95.70470428466795, 47.41461563110352)
(-95.70464324951172, 47.41441345214844)
(-95.7031021118164, 47.414093017578125)
(-95.70323944091795, 47.41421127319336)
(-95.70500183105467, 47.41306686401367)
(-95.7035675048828, 47.41424560546875)
(-95.70354461669922, 47.41412734985352)
(-95.7031707763672, 47.41448593139648)
(-95.7031707763672, 47.41438293457031)
(-95.70442199707033, 47.414764404296875)
(-95.70514678955078, 47.41422653198242)
(-95.70502471923828, 47.413597106933594)
(-95.7052001953125, 47.413673400878906)
(-95.70443725585938, 47.41402053833008)
(-95.70421600341795, 47.41368865966797)
(-95.7056655883789, 47.41371154785156)
(-95.7046890258789, 47.41391372680664)
(-95.70183563232422, 47.41401290893555)
(-95.70230102539062, 47.41386413574219)
(-95.70267486572266, 47.4137077331543)
(-95.70223999023438, 47.41344451904297)
(-95.70215606689452, 47.4139289855957)
(-95.70207214355467, 47.413818359375)
(-95.70215606689452, 47.4141845703125)
(-95.70159912109376, 47.41514587402344)
(-95.7014389038086, 47.41544342041016)
(-95.70144653320312, 47.4152946472168)
(-95.70159912109376, 47.414817810058594)
(-95.70233154296876, 47.414798736572266)
(-95.70259857177734, 47.414772033691406)
(-95.7024917602539, 47.414791107177734)
(-95.70233154296876, 47.41470718383789)
(-95.70236206054688, 47.414676666259766)
(-95.6998519897461, 47.41485977172851)
(-95.70079803466795, 47.413963317871094)
(-95.7013702392578, 47.41449737548828)
(-95.70391845703124, 47.41474914550781)
(-95.70419311523438, 47.41449737548828)
(-95.7037353515625, 47.41517639160156)
(-95.70564270019533, 47.414451599121094)
(-95.70559692382812, 47.41420364379883)
(-95.70562744140624, 47.41427230834961)
(-95.70568084716795, 47.41433334350586)
(-95.70455169677734, 47.414546966552734)
(-95.70501708984376, 47.41429901123047)
(-95.70529174804688, 47.41420364379883)
(-95.70525360107422, 47.41423034667969)
(-95.70584869384766, 47.41423416137695)
(-95.7034683227539, 47.41472625732422)
(-95.7030029296875, 47.414546966552734)
(-95.70185089111328, 47.414794921875)
(-95.70221710205078, 47.415428161621094)
(-95.70323181152344, 47.41447448730469)
(-95.70330047607422, 47.41439437866211)
(-95.70320129394533, 47.41453552246094)
(-95.70275115966795, 47.414432525634766)
(-95.70423126220705, 47.413944244384766)
(-95.7078628540039, 47.41291427612305)
(-95.70687866210938, 47.41352081298828)
(-95.70526885986328, 47.41365814208984)
(-95.70478057861328, 47.41362762451172)
(-95.70447540283205, 47.41357421875)
(-95.70509338378906, 47.4134407043457)
(-95.70597076416016, 47.41342544555664)
(-95.70655059814452, 47.4133186340332)
(-95.7055206298828, 47.41362762451172)
(-95.70723724365234, 47.4136962890625)
(-95.70526123046876, 47.41392135620117)
(-95.7039566040039, 47.41375350952149)
(-95.70882415771484, 47.4135627746582)
(-95.7087173461914, 47.41350936889648)
(-95.70853424072266, 47.413421630859375)
(-95.70887756347656, 47.41367721557617)
(-95.70858764648438, 47.413692474365234)
(-95.70889282226562, 47.41365814208984)
(-95.70901489257812, 47.413482666015625)
(-95.70901489257812, 47.41365814208984)
(-95.70877075195312, 47.41352462768555)
(-95.70935821533205, 47.4134635925293)
(-95.70854949951172, 47.41358184814453)
(-95.70987701416016, 47.41315841674805)
(-95.70990753173828, 47.41240310668945)
(-95.7083740234375, 47.41275787353515)
(-95.70965576171876, 47.414100646972656)
(-95.7092742919922, 47.41343307495117)
(-95.71015167236328, 47.4136848449707)
(-95.71035766601562, 47.41395568847656)
(-95.71038055419922, 47.41381072998047)
(-95.71017456054688, 47.41471099853515)
(-95.70889282226562, 47.4140625)
(-95.70955657958984, 47.413848876953125)
(-95.70868682861328, 47.41364669799805)
(-95.71094512939452, 47.41457748413086)
(-95.71102905273438, 47.4144401550293)
(-95.71043395996094, 47.41396713256836)
(-95.70989990234376, 47.4132194519043)
(-95.70899963378906, 47.41366195678711)
(-95.70881652832033, 47.41343307495117)
(-95.70891571044922, 47.41356658935547)
(-95.7095947265625, 47.41355514526367)
(-95.70895385742188, 47.41379165649414)
(-95.70825958251952, 47.41376495361328)
(-95.70897674560548, 47.414737701416016)
(-95.70826721191406, 47.4136962890625)
(-95.70880126953124, 47.41351318359375)
(-95.70985412597656, 47.41446304321289)
(-95.71068572998048, 47.414207458496094)
(-95.7104949951172, 47.41453552246094)
(-95.70980834960938, 47.414676666259766)
(-95.7094955444336, 47.414066314697266)
(-95.70919036865234, 47.413822174072266)
(-95.7092056274414, 47.41387939453125)
(-95.7092056274414, 47.41387939453125)
(-95.70902252197266, 47.413516998291016)
(-95.70893096923828, 47.413597106933594)
(-95.7080307006836, 47.413516998291016)
(-95.70911407470705, 47.413082122802734)
(-95.708984375, 47.41294479370117)
